,songs,artists,uris,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
182,Better Path,Within The Grey,spotify:track:4o3VjjQOcUekAEk4moNWxc,0.45,0.933,7,-4.322,1,0.0993,1.49e-05,1.48e-06,0.136,0.298,90.039,audio_features,4o3VjjQOcUekAEk4moNWxc,spotify:track:4o3VjjQOcUekAEk4moNWxc,https://api.spotify.com/v1/tracks/4o3VjjQOcUekAEk4moNWxc,https://api.spotify.com/v1/audio-analysis/4o3VjjQOcUekAEk4moNWxc,221333,4
183,Shinebox,CrazyEightyEight,spotify:track:3QMjwqdebXaghN56pGVrn9,0.377,0.974,2,-7.02,0,0.221,0.000275,0.00428,0.305,0.147,179.926,audio_features,3QMjwqdebXaghN56pGVrn9,spotify:track:3QMjwqdebXaghN56pGVrn9,https://api.spotify.com/v1/tracks/3QMjwqdebXaghN56pGVrn9,https://api.spotify.com/v1/audio-analysis/3QMjwqdebXaghN56pGVrn9,239129,4
184,Two Weeks,All That Remains,spotify:track:0XT70Wk9pP8JZkmJhfntuL,0.558,0.943,1,-4.81,0,0.0535,0.00191,4.38e-05,0.248,0.56,111.994,audio_features,0XT70Wk9pP8JZkmJhfntuL,spotify:track:0XT70Wk9pP8JZkmJhfntuL,https://api.spotify.com/v1/tracks/0XT70Wk9pP8JZkmJhfntuL,https://api.spotify.com/v1/audio-analysis/0XT70Wk9pP8JZkmJhfntuL,257347,4
185,Nightmares,Conquer Divide,spotify:track:0sPW3lysXnZUVX9TT5nfJe,0.428,0.925,2,-3.95,1,0.162,0.00234,1.97e-06,0.779,0.229,149.947,audio_features,0sPW3lysXnZUVX9TT5nfJe,spotify:track:0sPW3lysXnZUVX9TT5nfJe,https://api.spotify.com/v1/tracks/0sPW3lysXnZUVX9TT5nfJe,https://api.spotify.com/v1/audio-analysis/0sPW3lysXnZUVX9TT5nfJe,322000,4
186,The Devil Inside,Like A Storm,spotify:track:2xNzZTcPYyrVsnrgTsH1DQ,0.509,0.961,5,-5.919,1,0.116,0.00105,0.0149,0.115,0.327,97.985,audio_features,2xNzZTcPYyrVsnrgTsH1DQ,spotify:track:2xNzZTcPYyrVsnrgTsH1DQ,https://api.spotify.com/v1/tracks/2xNzZTcPYyrVsnrgTsH1DQ,https://api.spotify.com/v1/audio-analysis/2xNzZTcPYyrVsnrgTsH1DQ,259787,4
187,Miracle,Story Of The Year,spotify:track:0vYWk3uQezVYj9AU0yn8Mn,0.497,0.947,3,-3.436,0,0.056,0.000806,6.44e-05,0.118,0.406,96.01,audio_features,0vYWk3uQezVYj9AU0yn8Mn,spotify:track:0vYWk3uQezVYj9AU0yn8Mn,https://api.spotify.com/v1/tracks/0vYWk3uQezVYj9AU0yn8Mn,https://api.spotify.com/v1/audio-analysis/0vYWk3uQezVYj9AU0yn8Mn,231137,4
188,Doublespeak,"Myka, Relocate",spotify:track:2UDCudAJo9UtVmUw9A9YhA,0.369,0.971,5,-2.409,0,0.107,0.000987,2.86e-06,0.41,0.234,164.973,audio_features,2UDCudAJo9UtVmUw9A9YhA,spotify:track:2UDCudAJo9UtVmUw9A9YhA,https://api.spotify.com/v1/tracks/2UDCudAJo9UtVmUw9A9YhA,https://api.spotify.com/v1/audio-analysis/2UDCudAJo9UtVmUw9A9YhA,194347,4
189,Eyes Wide Shut,Conquer Divide,spotify:track:3txmLx5EYRlIFYvHm2sS0R,0.414,0.958,6,-4.289,0,0.13,0.00028,0.0,0.533,0.28,159.951,audio_features,3txmLx5EYRlIFYvHm2sS0R,spotify:track:3txmLx5EYRlIFYvHm2sS0R,https://api.spotify.com/v1/tracks/3txmLx5EYRlIFYvHm2sS0R,https://api.spotify.com/v1/audio-analysis/3txmLx5EYRlIFYvHm2sS0R,229875,4
190,Why Am I Like This?,The Word Alive,spotify:track:1wZy1qIk3qPVv33I9bALi6,0.321,0.949,2,-3.332,1,0.0633,9.78e-05,1.1e-06,0.322,0.23,175.103,audio_features,1wZy1qIk3qPVv33I9bALi6,spotify:track:1wZy1qIk3qPVv33I9bALi6,https://api.spotify.com/v1/tracks/1wZy1qIk3qPVv33I9bALi6,https://api.spotify.com/v1/audio-analysis/1wZy1qIk3qPVv33I9bALi6,193653,4
191,Letting You Go,Bullet For My Valentine,spotify:track:7rGN3oqzCpG2mLcwoPwDQm,0.459,0.903,5,-4.649,0,0.0673,0.00877,0.0,0.168,0.364,76.185,audio_features,7rGN3oqzCpG2mLcwoPwDQm,spotify:track:7rGN3oqzCpG2mLcwoPwDQm,https://api.spotify.com/v1/tracks/7rGN3oqzCpG2mLcwoPwDQm,https://api.spotify.com/v1/audio-analysis/7rGN3oqzCpG2mLcwoPwDQm,223655,4
192,Lose Yourself,Saliva,spotify:track:1agG3Jk8tLM0igL8lEAJBs,0.437,0.911,7,-5.524,1,0.0825,0.00023,2.13e-06,0.239,0.568,172.046,audio_features,1agG3Jk8tLM0igL8lEAJBs,spotify:track:1agG3Jk8tLM0igL8lEAJBs,https://api.spotify.com/v1/tracks/1agG3Jk8tLM0igL8lEAJBs,https://api.spotify.com/v1/audio-analysis/1agG3Jk8tLM0igL8lEAJBs,264011,4
193,Elizabeth,Monument Of A Memory,spotify:track:1EErjQh1tclvfAQM3uFJBW,0.311,0.99,1,-4.707,1,0.395,0.000566,0.0,0.475,0.117,173.04,audio_features,1EErjQh1tclvfAQM3uFJBW,spotify:track:1EErjQh1tclvfAQM3uFJBW,https://api.spotify.com/v1/tracks/1EErjQh1tclvfAQM3uFJBW,https://api.spotify.com/v1/audio-analysis/1EErjQh1tclvfAQM3uFJBW,288487,4
194,Enough,Nerv,spotify:track:2ZqKqOi6fppezS2kgXwIFE,0.182,0.94,3,-2.18,0,0.0872,0.000211,0.0,0.117,0.234,91.915,audio_features,2ZqKqOi6fppezS2kgXwIFE,spotify:track:2ZqKqOi6fppezS2kgXwIFE,https://api.spotify.com/v1/tracks/2ZqKqOi6fppezS2kgXwIFE,https://api.spotify.com/v1/audio-analysis/2ZqKqOi6fppezS2kgXwIFE,216647,3
195,Remember When,Bad Wolves,spotify:track:7jp3STyCSsoakSPUoKTtFX,0.433,0.973,8,-4.82,1,0.145,2.38e-05,1.79e-06,0.0813,0.298,171.955,audio_features,7jp3STyCSsoakSPUoKTtFX,spotify:track:7jp3STyCSsoakSPUoKTtFX,https://api.spotify.com/v1/tracks/7jp3STyCSsoakSPUoKTtFX,https://api.spotify.com/v1/audio-analysis/7jp3STyCSsoakSPUoKTtFX,209302,4
196,Dynamite,Carousel Kings,spotify:track:0r3jZ8Pis1CE6RpyZsbZnA,0.4,0.963,6,-2.136,1,0.0754,0.000154,1.24e-06,0.141,0.343,116.084,audio_features,0r3jZ8Pis1CE6RpyZsbZnA,spotify:track:0r3jZ8Pis1CE6RpyZsbZnA,https://api.spotify.com/v1/tracks/0r3jZ8Pis1CE6RpyZsbZnA,https://api.spotify.com/v1/audio-analysis/0r3jZ8Pis1CE6RpyZsbZnA,219053,4
197,Follow,Barbie Sailers,spotify:track:4yXR7h4Jyk0neyR6yyNFlm,0.448,0.898,4,-6.225,0,0.0593,3.81e-05,0.0263,0.157,0.262,143.964,audio_features,4yXR7h4Jyk0neyR6yyNFlm,spotify:track:4yXR7h4Jyk0neyR6yyNFlm,https://api.spotify.com/v1/tracks/4yXR7h4Jyk0neyR6yyNFlm,https://api.spotify.com/v1/audio-analysis/4yXR7h4Jyk0neyR6yyNFlm,226900,4
198,Left to Die,The Nixon Rodeo,spotify:track:5YyzKtZ5uOXgScOnVnjjzF,0.37,0.976,7,-4.094,1,0.158,0.00044,0.0,0.063,0.35,172.002,audio_features,5YyzKtZ5uOXgScOnVnjjzF,spotify:track:5YyzKtZ5uOXgScOnVnjjzF,https://api.spotify.com/v1/tracks/5YyzKtZ5uOXgScOnVnjjzF,https://api.spotify.com/v1/audio-analysis/5YyzKtZ5uOXgScOnVnjjzF,255521,4
199,Awake,Set Things Right,spotify:track:2EOovOT4AdlOyOmuL7Qmwy,0.28,0.913,1,-3.659,0,0.106,3.12e-05,1.9e-05,0.0631,0.351,136.157,audio_features,2EOovOT4AdlOyOmuL7Qmwy,spotify:track:2EOovOT4AdlOyOmuL7Qmwy,https://api.spotify.com/v1/tracks/2EOovOT4AdlOyOmuL7Qmwy,https://api.spotify.com/v1/audio-analysis/2EOovOT4AdlOyOmuL7Qmwy,260560,3
200,Art of War,Discrepancies,spotify:track:3fTgqz93O7N2JvJnw5ypS1,0.407,0.966,6,-2.36,1,0.179,0.000391,5.77e-05,0.395,0.617,176.077,audio_features,3fTgqz93O7N2JvJnw5ypS1,spotify:track:3fTgqz93O7N2JvJnw5ypS1,https://api.spotify.com/v1/tracks/3fTgqz93O7N2JvJnw5ypS1,https://api.spotify.com/v1/audio-analysis/3fTgqz93O7N2JvJnw5ypS1,209374,4
201,Everything I Know,Actual Villains,spotify:track:5GiSGe9u6TZ7BLkEBLTLMI,0.375,0.854,4,-5.084,0,0.0753,0.0229,0.0,0.126,0.23,150.119,audio_features,5GiSGe9u6TZ7BLkEBLTLMI,spotify:track:5GiSGe9u6TZ7BLkEBLTLMI,https://api.spotify.com/v1/tracks/5GiSGe9u6TZ7BLkEBLTLMI,https://api.spotify.com/v1/audio-analysis/5GiSGe9u6TZ7BLkEBLTLMI,242400,4
202,Dead Sun,Mors Subita,spotify:track:1ENKThaLrH5cTl5HcqfklE,0.445,0.964,2,-5.183,1,0.0921,0.000112,0.131,0.114,0.303,92.526,audio_features,1ENKThaLrH5cTl5HcqfklE,spotify:track:1ENKThaLrH5cTl5HcqfklE,https://api.spotify.com/v1/tracks/1ENKThaLrH5cTl5HcqfklE,https://api.spotify.com/v1/audio-analysis/1ENKThaLrH5cTl5HcqfklE,227587,4
203,My Curse,Fallible,spotify:track:2iEFTSg5LhTadMePOhsS1Q,0.532,0.879,0,-7.944,0,0.1,0.0187,0.0,0.146,0.319,149.987,audio_features,2iEFTSg5LhTadMePOhsS1Q,spotify:track:2iEFTSg5LhTadMePOhsS1Q,https://api.spotify.com/v1/tracks/2iEFTSg5LhTadMePOhsS1Q,https://api.spotify.com/v1/audio-analysis/2iEFTSg5LhTadMePOhsS1Q,235227,4
204,R.I.P.,coldrain,spotify:track:0dwbSolJJd0W82778dEo8I,0.5,0.952,4,-3.458,0,0.187,0.00015,4.44e-05,0.103,0.538,94.497,audio_features,0dwbSolJJd0W82778dEo8I,spotify:track:0dwbSolJJd0W82778dEo8I,https://api.spotify.com/v1/tracks/0dwbSolJJd0W82778dEo8I,https://api.spotify.com/v1/audio-analysis/0dwbSolJJd0W82778dEo8I,241509,4
205,We Are One,VENUES,spotify:track:1ccfGUhdLfsMGy2FmjRrV9,0.375,0.976,4,-4.92,0,0.168,0.000274,0.0397,0.0687,0.362,175.112,audio_features,1ccfGUhdLfsMGy2FmjRrV9,spotify:track:1ccfGUhdLfsMGy2FmjRrV9,https://api.spotify.com/v1/tracks/1ccfGUhdLfsMGy2FmjRrV9,https://api.spotify.com/v1/audio-analysis/1ccfGUhdLfsMGy2FmjRrV9,252573,4
206,Everything,Dead Girls Academy,spotify:track:2K0a0fZDQybtlvb832IKZ8,0.468,0.889,0,-3.869,1,0.109,3.86e-05,7.27e-05,0.805,0.48,100.052,audio_features,2K0a0fZDQybtlvb832IKZ8,spotify:track:2K0a0fZDQybtlvb832IKZ8,https://api.spotify.com/v1/tracks/2K0a0fZDQybtlvb832IKZ8,https://api.spotify.com/v1/audio-analysis/2K0a0fZDQybtlvb832IKZ8,177917,4
207,Passage,In Hearts Wake,spotify:track:211m66TXbSixJIAaM9h2CN,0.434,0.907,9,-2.856,0,0.0516,0.000142,0.0,0.39,0.146,95.027,audio_features,211m66TXbSixJIAaM9h2CN,spotify:track:211m66TXbSixJIAaM9h2CN,https://api.spotify.com/v1/tracks/211m66TXbSixJIAaM9h2CN,https://api.spotify.com/v1/audio-analysis/211m66TXbSixJIAaM9h2CN,198577,4
208,Falling Away,A Breach of Silence,spotify:track:5oLISQhYVwkZd9yuxFGCA5,0.406,0.914,9,-2.932,0,0.0388,7.37e-06,0.0,0.222,0.585,92.505,audio_features,5oLISQhYVwkZd9yuxFGCA5,spotify:track:5oLISQhYVwkZd9yuxFGCA5,https://api.spotify.com/v1/tracks/5oLISQhYVwkZd9yuxFGCA5,https://api.spotify.com/v1/audio-analysis/5oLISQhYVwkZd9yuxFGCA5,191142,4
209,Shape of You,"Our Hollow, Our Home",spotify:track:6mt9A1FA4niLVTtaO3lfdp,0.448,0.957,11,-2.796,0,0.0953,0.0186,0.00358,0.0483,0.32,95.981,audio_features,6mt9A1FA4niLVTtaO3lfdp,spotify:track:6mt9A1FA4niLVTtaO3lfdp,https://api.spotify.com/v1/tracks/6mt9A1FA4niLVTtaO3lfdp,https://api.spotify.com/v1/audio-analysis/6mt9A1FA4niLVTtaO3lfdp,247536,4
210,Playing It Safe,"Myka, Relocate",spotify:track:62EIvq4Siq1vnAS4fweqFy,0.47,0.937,6,-2.594,0,0.094,0.00016,3.31e-06,0.419,0.56,140.013,audio_features,62EIvq4Siq1vnAS4fweqFy,spotify:track:62EIvq4Siq1vnAS4fweqFy,https://api.spotify.com/v1/tracks/62EIvq4Siq1vnAS4fweqFy,https://api.spotify.com/v1/audio-analysis/62EIvq4Siq1vnAS4fweqFy,224493,4
211,Encaged,Sonic Syndicate,spotify:track:53F8pBz6onc1K9xBrZOB8V,0.337,0.996,0,-3.954,0,0.0977,0.000831,0.0,0.146,0.14,184.895,audio_features,53F8pBz6onc1K9xBrZOB8V,spotify:track:53F8pBz6onc1K9xBrZOB8V,https://api.spotify.com/v1/tracks/53F8pBz6onc1K9xBrZOB8V,https://api.spotify.com/v1/audio-analysis/53F8pBz6onc1K9xBrZOB8V,265920,4
212,My Escape,Sonic Syndicate,spotify:track:2D0KSaCuV0QZy8SkRO9NKB,0.378,0.873,3,-3.749,1,0.0355,0.000675,0.0,0.0803,0.294,81.999,audio_features,2D0KSaCuV0QZy8SkRO9NKB,spotify:track:2D0KSaCuV0QZy8SkRO9NKB,https://api.spotify.com/v1/tracks/2D0KSaCuV0QZy8SkRO9NKB,https://api.spotify.com/v1/audio-analysis/2D0KSaCuV0QZy8SkRO9NKB,250880,4
213,Power Shift,Sonic Syndicate,spotify:track:0yY0GIGmRlNbI7p4xdxFwS,0.466,0.977,2,-4.005,1,0.0688,0.000361,0.0,0.162,0.227,120.026,audio_features,0yY0GIGmRlNbI7p4xdxFwS,spotify:track:0yY0GIGmRlNbI7p4xdxFwS,https://api.spotify.com/v1/tracks/0yY0GIGmRlNbI7p4xdxFwS,https://api.spotify.com/v1/audio-analysis/0yY0GIGmRlNbI7p4xdxFwS,212400,4
214,Jack of Diamonds,Sonic Syndicate,spotify:track:2d3ybCFk58xZXUSpFpdqgL,0.431,0.979,5,-3.863,1,0.0688,0.00149,0.0,0.371,0.343,94.951,audio_features,2d3ybCFk58xZXUSpFpdqgL,spotify:track:2d3ybCFk58xZXUSpFpdqgL,https://api.spotify.com/v1/tracks/2d3ybCFk58xZXUSpFpdqgL,https://api.spotify.com/v1/audio-analysis/2d3ybCFk58xZXUSpFpdqgL,221707,4
215,Affliction,Sonic Syndicate,spotify:track:2UeTrwgzXvDIHnY57nFDYB,0.465,0.991,5,-4.432,0,0.0701,0.000415,0.0,0.0815,0.267,127.969,audio_features,2UeTrwgzXvDIHnY57nFDYB,spotify:track:2UeTrwgzXvDIHnY57nFDYB,https://api.spotify.com/v1/tracks/2UeTrwgzXvDIHnY57nFDYB,https://api.spotify.com/v1/audio-analysis/2UeTrwgzXvDIHnY57nFDYB,312253,4
216,Damage: Control,Sonic Syndicate,spotify:track:5sPNisr64ti5WgV6gCXViW,0.345,0.992,0,-3.646,1,0.091,0.000664,0.0,0.343,0.177,164.987,audio_features,5sPNisr64ti5WgV6gCXViW,spotify:track:5sPNisr64ti5WgV6gCXViW,https://api.spotify.com/v1/tracks/5sPNisr64ti5WgV6gCXViW,https://api.spotify.com/v1/audio-analysis/5sPNisr64ti5WgV6gCXViW,229680,4
217,Aftermath,Sonic Syndicate,spotify:track:09Ho29EpJsDUTt9EBnwQI5,0.353,0.966,8,-3.875,1,0.0936,3.42e-05,0.113,0.0686,0.373,200.107,audio_features,09Ho29EpJsDUTt9EBnwQI5,spotify:track:09Ho29EpJsDUTt9EBnwQI5,https://api.spotify.com/v1/tracks/09Ho29EpJsDUTt9EBnwQI5,https://api.spotify.com/v1/audio-analysis/09Ho29EpJsDUTt9EBnwQI5,251847,4
218,Psychic Suicide,Sonic Syndicate,spotify:track:46yLDRDDqWf8hxWcQChZtM,0.455,0.981,8,-4.007,1,0.0674,2.52e-05,0.227,0.209,0.43,100.087,audio_features,46yLDRDDqWf8hxWcQChZtM,spotify:track:46yLDRDDqWf8hxWcQChZtM,https://api.spotify.com/v1/tracks/46yLDRDDqWf8hxWcQChZtM,https://api.spotify.com/v1/audio-analysis/46yLDRDDqWf8hxWcQChZtM,230531,4
219,Enclave,Sonic Syndicate,spotify:track:2GIh8nwczPZH4UrzSXK8vp,0.501,0.954,0,-4.679,0,0.0569,0.00283,1.68e-05,0.104,0.282,120.01,audio_features,2GIh8nwczPZH4UrzSXK8vp,spotify:track:2GIh8nwczPZH4UrzSXK8vp,https://api.spotify.com/v1/tracks/2GIh8nwczPZH4UrzSXK8vp,https://api.spotify.com/v1/audio-analysis/2GIh8nwczPZH4UrzSXK8vp,248895,4
220,Denied,Sonic Syndicate,spotify:track:06Lx4y1HUL9xi3OyISe7Ao,0.444,0.977,0,-2.998,0,0.0859,0.000116,2.41e-05,0.291,0.402,99.976,audio_features,06Lx4y1HUL9xi3OyISe7Ao,spotify:track:06Lx4y1HUL9xi3OyISe7Ao,https://api.spotify.com/v1/tracks/06Lx4y1HUL9xi3OyISe7Ao,https://api.spotify.com/v1/audio-analysis/06Lx4y1HUL9xi3OyISe7Ao,231680,4
221,Only Inhuman,Sonic Syndicate,spotify:track:0mvw1d48dH6K0NwDj1ZWel,0.371,0.954,0,-3.587,0,0.0934,0.000169,0.00788,0.0832,0.423,182.083,audio_features,0mvw1d48dH6K0NwDj1ZWel,spotify:track:0mvw1d48dH6K0NwDj1ZWel,https://api.spotify.com/v1/tracks/0mvw1d48dH6K0NwDj1ZWel,https://api.spotify.com/v1/audio-analysis/0mvw1d48dH6K0NwDj1ZWel,252682,4
222,Freelancer (Bonustrack),Sonic Syndicate,spotify:track:1uEdTxQCs7HRwLzmOnJvTx,0.471,0.977,8,-3.761,1,0.0719,9.68e-05,0.00153,0.329,0.509,96.048,audio_features,1uEdTxQCs7HRwLzmOnJvTx,spotify:track:1uEdTxQCs7HRwLzmOnJvTx,https://api.spotify.com/v1/tracks/1uEdTxQCs7HRwLzmOnJvTx,https://api.spotify.com/v1/audio-analysis/1uEdTxQCs7HRwLzmOnJvTx,223067,4
223,Flashback,Sonic Syndicate,spotify:track:72dLSI2zykojTQebCkUZ49,0.511,0.947,5,-3.559,1,0.0601,0.000932,0.000399,0.0976,0.302,102.545,audio_features,72dLSI2zykojTQebCkUZ49,spotify:track:72dLSI2zykojTQebCkUZ49,https://api.spotify.com/v1/tracks/72dLSI2zykojTQebCkUZ49,https://api.spotify.com/v1/audio-analysis/72dLSI2zykojTQebCkUZ49,221013,4
224,All the Things She Said (Feat. Chase the Comet),Lena Scissorhands,spotify:track:2fYYLpvm8s31RMvA3n8D20,0.512,0.887,5,-3.874,0,0.0497,0.00125,4.84e-06,0.184,0.456,91.117,audio_features,2fYYLpvm8s31RMvA3n8D20,spotify:track:2fYYLpvm8s31RMvA3n8D20,https://api.spotify.com/v1/tracks/2fYYLpvm8s31RMvA3n8D20,https://api.spotify.com/v1/audio-analysis/2fYYLpvm8s31RMvA3n8D20,208434,4
225,Youngblood,Bilmuri,spotify:track:5ZficLVIVbAOhqXPr665rc,0.691,0.733,7,-5.105,0,0.0522,0.0191,8.37e-06,0.103,0.269,120.017,audio_features,5ZficLVIVbAOhqXPr665rc,spotify:track:5ZficLVIVbAOhqXPr665rc,https://api.spotify.com/v1/tracks/5ZficLVIVbAOhqXPr665rc,https://api.spotify.com/v1/audio-analysis/5ZficLVIVbAOhqXPr665rc,205500,4
226,Carry On,Falling In Reverse,spotify:track:3GSMJpuz3rFU8WtCws1rv5,0.399,0.87,1,-4.91,0,0.0532,0.00359,0.0,0.361,0.298,149.081,audio_features,3GSMJpuz3rFU8WtCws1rv5,spotify:track:3GSMJpuz3rFU8WtCws1rv5,https://api.spotify.com/v1/tracks/3GSMJpuz3rFU8WtCws1rv5,https://api.spotify.com/v1/audio-analysis/3GSMJpuz3rFU8WtCws1rv5,294765,4
227,Somebody That I Used to Know,Three Days Grace,spotify:track:100lHmeZbp3OvinYgotmVc,0.6,0.639,11,-7.705,0,0.0388,0.00062,1.85e-06,0.249,0.513,119.962,audio_features,100lHmeZbp3OvinYgotmVc,spotify:track:100lHmeZbp3OvinYgotmVc,https://api.spotify.com/v1/tracks/100lHmeZbp3OvinYgotmVc,https://api.spotify.com/v1/audio-analysis/100lHmeZbp3OvinYgotmVc,209720,4
228,The Rising,Follow The Cipher,spotify:track:0wem2hzwTPEnHWx65yhfIo,0.275,0.941,0,-2.561,0,0.0631,0.00317,0.0103,0.112,0.278,90.178,audio_features,0wem2hzwTPEnHWx65yhfIo,spotify:track:0wem2hzwTPEnHWx65yhfIo,https://api.spotify.com/v1/tracks/0wem2hzwTPEnHWx65yhfIo,https://api.spotify.com/v1/audio-analysis/0wem2hzwTPEnHWx65yhfIo,221397,4
229,We Carry On,Killswitch Engage,spotify:track:51zBpVYhOjfpQ9gQFi9pTt,0.469,0.906,4,-2.488,0,0.0522,5.83e-05,2.38e-06,0.132,0.327,121.963,audio_features,51zBpVYhOjfpQ9gQFi9pTt,spotify:track:51zBpVYhOjfpQ9gQFi9pTt,https://api.spotify.com/v1/tracks/51zBpVYhOjfpQ9gQFi9pTt,https://api.spotify.com/v1/audio-analysis/51zBpVYhOjfpQ9gQFi9pTt,203853,3
230,570,Motionless In White,spotify:track:7vlNJsXwdCNXpSCvC58jFa,0.287,0.953,7,-2.819,1,0.088,5.71e-06,4.73e-05,0.497,0.32,92.483,audio_features,7vlNJsXwdCNXpSCvC58jFa,spotify:track:7vlNJsXwdCNXpSCvC58jFa,https://api.spotify.com/v1/tracks/7vlNJsXwdCNXpSCvC58jFa,https://api.spotify.com/v1/audio-analysis/7vlNJsXwdCNXpSCvC58jFa,271283,4
231,Not Human,Young Medicine,spotify:track:6jMOg10ltpAfUB58kP9TZE,0.472,0.863,3,-6.419,0,0.0439,0.000151,2.61e-05,0.0993,0.324,135.063,audio_features,6jMOg10ltpAfUB58kP9TZE,spotify:track:6jMOg10ltpAfUB58kP9TZE,https://api.spotify.com/v1/tracks/6jMOg10ltpAfUB58kP9TZE,https://api.spotify.com/v1/audio-analysis/6jMOg10ltpAfUB58kP9TZE,253173,4
232,Stay Alive,TIMELESS,spotify:track:5gQBVqigAtz9KlLTiIaDxp,0.431,0.955,8,-5.427,1,0.0676,1.63e-05,0.199,0.308,0.561,165.007,audio_features,5gQBVqigAtz9KlLTiIaDxp,spotify:track:5gQBVqigAtz9KlLTiIaDxp,https://api.spotify.com/v1/tracks/5gQBVqigAtz9KlLTiIaDxp,https://api.spotify.com/v1/audio-analysis/5gQBVqigAtz9KlLTiIaDxp,210909,4
233,Fading Out,Until We Get Caught,spotify:track:157sRGV4pJu99RTOkrnxaa,0.403,0.949,0,-5.426,0,0.13,0.0211,0.0,0.316,0.687,160.008,audio_features,157sRGV4pJu99RTOkrnxaa,spotify:track:157sRGV4pJu99RTOkrnxaa,https://api.spotify.com/v1/tracks/157sRGV4pJu99RTOkrnxaa,https://api.spotify.com/v1/audio-analysis/157sRGV4pJu99RTOkrnxaa,197945,4
234,Self Medicated,Until I Wake,spotify:track:3Rho0TjpvbauID06XhM9aO,0.438,0.96,5,-3.482,0,0.0756,9.53e-05,0.00158,0.0943,0.254,144.98,audio_features,3Rho0TjpvbauID06XhM9aO,spotify:track:3Rho0TjpvbauID06XhM9aO,https://api.spotify.com/v1/tracks/3Rho0TjpvbauID06XhM9aO,https://api.spotify.com/v1/audio-analysis/3Rho0TjpvbauID06XhM9aO,189103,4
235,Love Like Heroin,Hollow City,spotify:track:4TfqLvCSEcm3L5klNGrDDs,0.404,0.917,4,-6.618,0,0.0902,6.75e-05,1.13e-06,0.12,0.424,173.893,audio_features,4TfqLvCSEcm3L5klNGrDDs,spotify:track:4TfqLvCSEcm3L5klNGrDDs,https://api.spotify.com/v1/tracks/4TfqLvCSEcm3L5klNGrDDs,https://api.spotify.com/v1/audio-analysis/4TfqLvCSEcm3L5klNGrDDs,226505,4
236,I Won't Fade Away,Divide The Fall,spotify:track:1pJKlGQvOUUiP49oR6g2bz,0.52,0.945,2,-5.686,1,0.0782,0.0065,0.00871,0.317,0.254,135.063,audio_features,1pJKlGQvOUUiP49oR6g2bz,spotify:track:1pJKlGQvOUUiP49oR6g2bz,https://api.spotify.com/v1/tracks/1pJKlGQvOUUiP49oR6g2bz,https://api.spotify.com/v1/audio-analysis/1pJKlGQvOUUiP49oR6g2bz,221400,4
237,Sunny Places Shady People,Modern Day Escape,spotify:track:7dMDDbr4oeBCcnmq1XM0z5,0.509,0.966,6,-3.563,1,0.074,0.000174,0.00531,0.165,0.541,141.981,audio_features,7dMDDbr4oeBCcnmq1XM0z5,spotify:track:7dMDDbr4oeBCcnmq1XM0z5,https://api.spotify.com/v1/tracks/7dMDDbr4oeBCcnmq1XM0z5,https://api.spotify.com/v1/audio-analysis/7dMDDbr4oeBCcnmq1XM0z5,236197,4
238,Running Out of Time,Beyond Unbroken,spotify:track:3GZNiim73h2Nljtu4sRZPu,0.485,0.864,0,-6.552,1,0.0691,0.00173,0.0,0.101,0.22,155.088,audio_features,3GZNiim73h2Nljtu4sRZPu,spotify:track:3GZNiim73h2Nljtu4sRZPu,https://api.spotify.com/v1/tracks/3GZNiim73h2Nljtu4sRZPu,https://api.spotify.com/v1/audio-analysis/3GZNiim73h2Nljtu4sRZPu,235000,4
239,Dying on the Inside,Age of Days,spotify:track:5coNUTMJ88Kk6jCJLrnlOw,0.504,0.826,1,-7.006,0,0.0355,4.13e-05,2.21e-06,0.11,0.353,95.984,audio_features,5coNUTMJ88Kk6jCJLrnlOw,spotify:track:5coNUTMJ88Kk6jCJLrnlOw,https://api.spotify.com/v1/tracks/5coNUTMJ88Kk6jCJLrnlOw,https://api.spotify.com/v1/audio-analysis/5coNUTMJ88Kk6jCJLrnlOw,196183,4
240,Riot,Dragged Under,spotify:track:2QJNtnYmJG3OdXT9Pj3Qs1,0.483,0.961,9,-4.304,1,0.0921,9.41e-05,0.0,0.35,0.444,162.015,audio_features,2QJNtnYmJG3OdXT9Pj3Qs1,spotify:track:2QJNtnYmJG3OdXT9Pj3Qs1,https://api.spotify.com/v1/tracks/2QJNtnYmJG3OdXT9Pj3Qs1,https://api.spotify.com/v1/audio-analysis/2QJNtnYmJG3OdXT9Pj3Qs1,180287,3
241,Anti-Venom,Execution Day,spotify:track:5kRm0kAtmOidHWMZ3KyLSB,0.202,0.912,5,-7.208,1,0.123,0.00279,2.73e-05,0.349,0.104,144.086,audio_features,5kRm0kAtmOidHWMZ3KyLSB,spotify:track:5kRm0kAtmOidHWMZ3KyLSB,https://api.spotify.com/v1/tracks/5kRm0kAtmOidHWMZ3KyLSB,https://api.spotify.com/v1/audio-analysis/5kRm0kAtmOidHWMZ3KyLSB,263250,4
